Team1_Team2,Team1_FG_Scored,Team1_FG_Attempted,Team1_FG_Percent,Team2_FG_Scored,Team2_FG_Attempted,Team2_FG_Percent,Team1_2P_Scored,Team1_2P_Attempted,Team1_2P_Percent,Team2_2P_Scored,Team2_2P_Attempted,Team2_2P_Percent,Team1_3P_Scored,Team1_3P_Attempted,Team1_3P_Percent,Team2_3P_Scored,Team2_3P_Attempted,Team2_3P_Percent,Team1_eFG%,Team2_eFG%,Team1_FT_Scored,Team1_FT_Attempted,Team1_FT_Percent,Team2_FT_Scored,Team2_FT_Attempted,Team2_FT_Percent,Team1_ORB,Team2_ORB,Team1_DRB,Team2_DRB,Team1_AST,Team2_AST,Team1_STL,Team2_STL,Team1_BLK,Team2_BLK,Team1_TOV,Team2_TOV,Team1_PF,Team2_PF,Team1_PTS,Team2_PTS,Location,Year,Team 1 Home or Away,Team 2 Home or Away
NorthDakota_Omaha,30,68,44.1,38,69,55.1,23,45,51.1,28,48,58.3,7,23,30.4,10,21,47.6,49.3,62.3,15,22,68.2,12,15,80,16,10,24,27,8,16,2,6,1,3,11,5,16,20,82,98,Baxter Arena,2022,away,home
SouthDakota_NorthDakota,28,59,47.5,22,63,34.9,26,44,59.1,14,40,35,2,15,13.3,8,23,34.8,49.2,41.3,17,23,73.9,16,23,69.6,12,18,28,22,6,9,4,7,1,0,9,10,22,23,75,68,Betty Engelstad Sioux Center,2022,away,home
WesternIllinois_NorthDakota,27,66,40.9,25,58,43.1,18,37,48.6,19,37,51.4,9,29,31,6,21,28.6,47.7,48.3,10,19,52.6,12,19,63.2,14,12,26,33,10,11,11,2,2,4,11,16,21,21,73,68,Betty Engelstad Sioux Center,2022,away,home
NorthDakota_OralRoberts,31,77,40.3,32,65,49.2,20,38,52.6,26,49,53.1,11,39,28.2,6,16,37.5,47.4,53.8,3,56,0,10,12,83.3,18,7,28,27,12,10,3,4,3,5,5,5,18,12,76,80,Mabee Center,2022,away,home
NorthDakota_UMKC,21,50,42,27,60,45,16,31,51.6,20,38,52.6,5,19,26.3,7,22,31.8,47,50.8,27,31,87.1,18,27,66.7,7,10,27,25,12,12,2,5,3,4,14,10,21,24,74,79,Swinney Recreation Center,2022,-1,-1
NorthDakota_SouthDakotaState,22,61,36.1,37,64,57.8,14,32,43.8,25,41,61,8,29,27.6,12,23,52.2,42.6,67.2,9,91,0,10,14,71.4,9,9,21,30,8,17,3,7,3,2,14,9,14,12,61,96,Frost Arena,2022,away,home
NorthDakota_SouthDakota,17,46,37,29,58,50,12,29,41.4,21,35,60,5,17,29.4,8,23,34.8,42.4,56.9,19,23,82.6,5,95,5.6,6,9,21,24,7,16,1,4,1,3,9,6,16,20,58,71,Sanford Coyote Sports Center,2022,away,home
SouthDakotaState_NorthDakota,27,61,44.3,21,61,34.4,22,43,51.2,15,35,42.9,5,18,27.8,6,26,23.1,48.4,39.3,11,19,57.9,16,18,88.9,11,12,29,28,8,9,9,5,4,2,9,11,17,20,70,64,Betty Engelstad Sioux Center,2022,away,home
Omaha_NorthDakota,30,61,49.2,29,57,50.9,22,40,55,15,28,53.6,8,21,38.1,14,29,48.3,55.7,63.2,17,23,73.9,20,27,74.1,10,8,23,26,11,15,8,7,3,2,14,14,23,13,85,92,Betty Engelstad Sioux Center,2022,away,home
NorthDakota_SaintThomas,27,55,49.1,26,60,43.3,13,27,48.1,19,36,52.8,14,28,50,7,24,29.2,61.8,49.2,10,17,58.8,11,15,73.3,11,7,29,19,17,6,2,9,4,0,13,5,16,17,78,70,Schoenecker Arena,2022,-1,-1
NorthDakota_WesternIllinois,22,57,38.6,24,57,42.1,11,24,45.8,19,40,47.5,11,33,33.3,5,17,29.4,48.2,46.5,13,21,61.9,17,30,56.7,4,12,28,37,12,8,6,5,1,1,9,11,25,22,68,70,LeRoy A. Ufkes Court at Western Hall,2022,away,away
UMKC_NorthDakota,34,58,58.6,18,51,35.3,27,45,60,5,28,17.9,7,13,53.8,13,23,56.5,64.7,48,5,16,31.2,16,20,80,8,8,27,24,15,11,10,1,3,2,10,16,20,16,80,65,Betty Engelstad Sioux Center,2022,-1,-1
OralRoberts_NorthDakota,31,64,48.4,23,61,37.7,25,45,55.6,16,37,43.2,6,19,31.6,7,24,29.2,53.1,43.4,19,23,82.6,20,26,76.9,6,11,29,29,11,11,5,3,3,2,4,10,20,21,87,73,Betty Engelstad Sioux Center,2022,away,home
SaintThomas_NorthDakota,27,55,49.1,26,59,44.1,17,25,68,15,37,40.5,10,30,33.3,11,22,50,58.2,53.4,20,22,90.9,11,13,84.6,5,7,28,25,13,11,4,0,4,0,6,8,17,22,84,74,Betty Engelstad Sioux Center,2022,-1,-1
NorthDakotaState_NorthDakota,28,55,50.9,19,55,34.5,17,32,53.1,13,36,36.1,11,23,47.8,6,19,31.6,60.9,40,12,15,80,9,15,60,6,4,35,24,17,6,4,6,5,1,12,9,12,12,0,0,Betty Engelstad Sioux Center,2022,away,home
NonDivI-ConcordiaCollege(MN)_NorthDakotaState,19,50,38,32,64,50,15,39,38.5,24,37,64.9,4,11,36.4,8,27,29.6,42,56.2,2,45,0,16,21,76.2,6,17,18,27,5,14,2,7,3,7,17,10,19,6,44,88,Scheels Center,2022,-1,-1
NorthDakotaState_UNLV,19,53,35.8,26,63,41.3,10,25,40,22,44,50,9,28,32.1,4,19,21.1,44.3,44.4,15,21,71.4,8,13,61.5,8,11,30,31,14,17,5,6,1,4,11,8,17,19,62,64,Thomas & Mack Center,2022,-1,-1
TarletonState_NorthDakotaState,20,55,36.4,17,46,37,17,39,43.6,5,15,33.3,3,16,18.8,12,31,38.7,39.1,50,10,11,90.9,8,11,72.7,9,7,24,26,6,13,8,1,2,5,6,13,17,10,53,54,Scheels Center,2022,-1,-1
NorthDakotaState_Creighton,18,53,34,32,61,52.5,9,27,33.3,26,46,56.5,9,26,34.6,6,15,40,42.5,57.4,10,14,71.4,10,12,83.3,16,12,19,21,9,16,3,8,2,7,17,6,10,14,55,80,CHI Health Center Omaha,2022,-1,-1
NonDivI-Northland_NorthDakotaState,21,62,33.9,39,57,68.4,14,30,46.7,25,31,80.6,7,32,21.9,14,26,53.8,39.5,80.7,2,45,0,22,28,78.6,4,8,11,38,7,25,4,9,0,4,14,11,18,8,51,114,Scheels Center,2022,-1,-1
NorthDakotaState_Pacific,27,60,45,21,62,33.9,16,32,50,17,44,38.6,11,28,39.3,4,18,22.2,54.2,37.1,8,12,66.7,15,22,68.2,7,9,34,28,16,4,3,4,4,3,13,8,18,14,73,61,Alex G. Spanos Center,2022,away,home
SouthDakotaState_NorthDakotaState,35,58,60.3,32,57,56.1,28,42,66.7,19,28,67.9,7,16,43.8,13,29,44.8,66.4,67.5,13,17,76.5,9,16,56.2,8,7,19,15,11,10,5,2,1,0,8,8,21,21,90,86,Scheels Center,2022,away,home
NorthDakotaState_Omaha,22,59,37.3,26,70,37.1,15,38,39.5,24,50,48,7,21,33.3,2,20,10,43.2,38.6,20,27,74.1,13,14,92.9,12,10,35,27,6,9,5,9,6,3,20,13,16,22,71,67,Baxter Arena,2022,away,home
WesternIllinois_NorthDakotaState,37,75,49.3,29,66,43.9,30,52,57.7,21,41,51.2,7,23,30.4,8,25,32,54,50,9,12,75,13,14,92.9,8,6,32,31,8,11,9,6,1,2,9,14,13,16,90,79,Scheels Center,2022,away,home
NorthDakotaState_UMKC,22,50,44,31,62,50,17,32,53.1,26,48,54.2,5,18,27.8,5,14,35.7,49,54,28,30,93.3,13,23,56.5,8,11,26,20,8,17,4,7,1,0,16,9,22,24,77,80,Swinney Recreation Center,2022,-1,-1
NorthDakotaState_OralRoberts,25,60,41.7,26,63,41.3,16,38,42.1,18,32,56.2,9,22,40.9,8,31,25.8,49.2,47.6,13,21,61.9,11,12,91.7,6,8,27,32,9,9,6,4,1,5,9,12,13,20,72,71,Mabee Center,2022,away,home
SaintThomas_NorthDakotaState,21,63,33.3,27,48,56.2,14,37,37.8,16,26,61.5,7,26,26.9,11,22,50,38.9,67.7,7,71,0,12,17,70.6,11,6,17,30,8,18,7,4,1,5,10,15,17,14,56,77,Scheels Center,2022,-1,-1
NorthDakotaState_SouthDakota,25,55,45.5,22,63,34.9,20,38,52.6,18,48,37.5,5,17,29.4,4,15,26.7,50,38.1,19,22,86.4,14,19,73.7,5,12,32,27,8,7,2,4,5,2,11,9,19,18,74,62,Sanford Coyote Sports Center,2022,away,home
NorthDakotaState_SouthDakotaState,29,58,50,29,67,43.3,24,43,55.8,28,55,50.9,5,15,33.3,1,12,8.3,54.3,44,13,17,76.5,21,23,91.3,3,9,31,28,9,12,5,8,3,3,11,7,20,20,76,80,Frost Arena,2022,away,home
Omaha_NorthDakotaState,26,57,45.6,23,49,46.9,20,47,42.6,18,31,58.1,6,10,60,5,18,27.8,50.9,52,6,11,54.5,20,30,66.7,7,8,22,27,8,7,8,7,3,2,14,16,24,14,64,71,Scheels Center,2022,away,home
SouthDakota_NorthDakotaState,26,51,51,26,56,46.4,18,37,48.6,20,42,47.6,8,14,57.1,6,14,42.9,58.8,51.8,14,16,87.5,18,23,78.3,5,10,23,21,10,8,1,4,1,2,8,5,22,17,74,76,Scheels Center,2022,away,home
NorthDakotaState_WesternIllinois,30,70,42.9,25,70,35.7,26,54,48.1,13,37,35.1,4,16,25,12,33,36.4,45.7,44.3,20,23,87,19,25,76,10,14,36,31,6,9,5,7,3,4,11,13,23,23,84,81,LeRoy A. Ufkes Court at Western Hall,2022,away,away
NorthDakotaState_SaintThomas,26,54,48.1,22,53,41.5,19,36,52.8,19,32,59.4,7,18,38.9,3,21,14.3,54.6,44.3,16,20,80,17,23,73.9,8,3,29,21,12,6,2,4,2,2,10,8,20,18,75,64,Schoenecker Arena,2022,-1,-1
OralRoberts_NorthDakotaState,22,64,34.4,27,53,50.9,15,34,44.1,17,34,50,7,30,23.3,10,19,52.6,39.8,60.4,8,81,0,13,16,81.2,8,5,22,34,2,13,5,2,1,6,4,8,12,9,59,77,Scheels Center,2022,away,home
UMKC_NorthDakotaState,29,50,58,27,57,47.4,19,36,52.8,25,44,56.8,10,14,71.4,2,13,15.4,68,49.1,17,22,77.3,15,20,75,3,8,22,21,10,6,4,4,2,6,9,10,20,21,85,71,Scheels Center,2022,-1,-1
NonDivI-HastingsCollege_Omaha,21,61,34.4,24,56,42.9,17,43,39.5,20,40,50,4,18,22.2,4,16,25,37.7,46.4,11,15,73.3,15,21,71.4,7,6,27,34,5,11,4,10,0,2,15,11,17,13,57,67,Ralston Sports and Events Center,2022,-1,-1
Omaha_Montana,18,54,33.3,23,54,42.6,11,39,28.2,18,35,51.4,7,15,46.7,5,19,26.3,39.8,47.2,4,85,0,17,21,81,12,7,26,26,6,17,1,10,5,5,18,7,18,14,47,68,Dahlberg Arena,2022,away,home
SIUE_Omaha,30,64,46.9,21,55,38.2,23,45,51.1,11,33,33.3,7,19,36.8,10,22,45.5,52.3,47.3,8,98,8.9,13,18,72.2,13,8,29,20,11,8,7,4,8,4,12,17,20,16,75,65,Baxter Arena,2022,-1,-1
TexasA&M-CorpusChristi_Omaha,29,58,50,23,51,45.1,22,38,57.9,16,30,53.3,7,20,35,7,21,33.3,56,52,22,29,75.9,20,27,74.1,7,10,21,25,13,16,9,5,1,3,16,24,26,23,87,73,Baxter Arena,2022,away,home
Omaha_UNLV,24,53,45.3,26,59,44.1,12,24,50,18,28,64.3,12,29,41.4,8,31,25.8,56.6,50.8,11,15,73.3,24,31,77.4,6,14,24,25,15,18,3,7,1,3,16,11,26,18,71,84,Thomas & Mack Center,2022,-1,-1
SaintThomas_Omaha,28,60,46.7,26,54,48.1,14,29,48.3,15,29,51.7,14,31,45.2,11,25,44,58.3,58.3,10,12,83.3,10,16,62.5,8,8,24,26,14,13,3,0,0,3,3,7,16,16,80,73,Baxter Arena,2022,-1,-1
WesternIllinois_Omaha,24,74,32.4,28,57,49.1,17,37,45.9,23,42,54.8,7,37,18.9,5,15,33.3,37.2,53.5,23,30,76.7,23,27,85.2,18,9,22,35,5,16,5,3,2,2,4,12,23,22,78,84,Baxter Arena,2022,away,home
Omaha_OralRoberts,18,63,28.6,40,74,54.1,10,29,34.5,26,45,57.8,8,34,23.5,14,29,48.3,34.9,63.5,18,28,64.3,13,18,72.2,7,11,24,43,8,19,7,11,1,2,18,13,17,23,62,107,Mabee Center,2022,away,home
Omaha_UMKC,23,52,44.2,25,65,38.5,19,35,54.3,20,43,46.5,4,17,23.5,5,22,22.7,48.1,42.3,11,14,78.6,9,11,81.8,5,9,31,25,13,15,7,11,3,5,23,14,13,14,61,64,Swinney Recreation Center,2022,-1,-1
SouthDakotaState_Omaha,34,62,54.8,33,63,52.4,20,32,62.5,21,41,51.2,14,30,46.7,12,22,54.5,66.1,61.9,13,16,81.2,8,10,80,8,5,27,22,24,14,2,2,0,1,10,10,14,14,95,86,Baxter Arena,2022,away,home
Omaha_SouthDakota,26,55,47.3,29,56,51.8,22,43,51.2,12,26,46.2,4,12,33.3,17,30,56.7,50.9,67,14,21,66.7,30,37,81.1,6,10,20,28,9,19,3,2,3,1,11,9,28,25,70,105,Sanford Coyote Sports Center,2022,away,home
OralRoberts_Omaha,40,77,51.9,33,77,42.9,26,47,55.3,24,55,43.6,14,30,46.7,9,22,40.9,61,48.7,6,10,60,13,18,72.2,15,14,33,24,14,12,3,4,8,2,8,5,18,12,100,88,Baxter Arena,2022,away,home
UMKC_Omaha,26,57,45.6,30,55,54.5,20,37,54.1,25,38,65.8,6,20,30,5,17,29.4,50.9,59.1,10,17,58.8,4,11,36.4,7,8,22,28,7,13,10,4,2,3,10,14,17,17,68,69,Baxter Arena,2022,-1,-1
SouthDakota_Omaha,36,62,58.1,22,52,42.3,27,43,62.8,18,38,47.4,9,19,47.4,4,14,28.6,65.3,46.2,10,15,66.7,21,29,72.4,9,9,26,22,16,4,6,5,2,2,10,13,24,18,91,69,Baxter Arena,2022,away,home
Omaha_SouthDakotaState,23,59,39,31,59,52.5,15,36,41.7,21,35,60,8,23,34.8,10,24,41.7,45.8,61,7,88,7.5,10,18,55.6,11,7,23,26,11,17,4,8,0,5,12,7,16,14,61,82,Frost Arena,2022,away,home
Omaha_WesternIllinois,28,59,47.5,28,61,45.9,19,41,46.3,22,42,52.4,9,18,50,6,19,31.6,55.1,50.8,11,14,78.6,26,34,76.5,9,15,22,25,8,13,5,10,3,5,20,13,25,17,0,0,LeRoy A. Ufkes Court at Western Hall,2022,away,away
Omaha_SaintThomas,26,53,49.1,32,53,60.4,22,43,51.2,22,31,71,4,10,40,10,22,45.5,52.8,69.8,18,27,66.7,21,26,80.8,8,5,16,22,7,13,4,5,2,0,14,8,22,20,0,0,Schoenecker Arena,2022,-1,-1
NonDivI-SWChristianUniversity_OralRoberts,20,55,36.4,42,80,52.5,14,37,37.8,21,38,55.3,6,18,33.3,21,42,50,41.8,65.6,4,75,7.1,16,19,84.2,6,19,20,30,7,21,5,20,2,4,25,10,13,8,50,121,Mabee Center,2022,-1,-1
NonDivI-HaskellIndianNations_OralRoberts,15,54,27.8,30,74,40.5,8,22,36.4,19,42,45.2,7,32,21.9,11,32,34.4,34.3,48,9,10,90,18,27,66.7,7,29,19,33,6,14,12,13,1,4,24,17,24,10,46,89,Mabee Center,2022,-1,-1
NonDivI-RogersState_OralRoberts,11,53,20.8,34,65,52.3,9,35,25.7,21,37,56.8,2,18,11.1,13,28,46.4,22.6,62.3,7,12,58.3,10,10,100,9,13,18,37,1,13,8,6,1,6,19,12,15,14,31,91,Mabee Center,2022,-1,-1
UTA_OralRoberts,25,63,39.7,26,59,44.1,20,46,43.5,12,27,44.4,5,17,29.4,14,32,43.8,43.7,55.9,7,12,58.3,5,10,50,13,7,31,28,10,17,6,6,6,6,13,9,15,13,62,71,Mabee Center,2022,-1,-1
OralRoberts_SouthDakota,31,58,53.4,29,65,44.6,20,32,62.5,25,47,53.2,11,26,42.3,4,18,22.2,62.9,47.7,9,10,90,11,17,64.7,2,8,32,23,8,8,2,5,6,0,10,3,17,10,82,73,Sanford Coyote Sports Center,2022,away,home
OralRoberts_SouthDakotaState,31,73,42.5,30,57,52.6,18,31,58.1,24,41,58.5,13,42,31,6,16,37.5,51.4,57.9,1,11,0,16,20,80,14,5,24,28,11,14,6,5,2,3,11,10,16,9,76,82,Frost Arena,2022,away,home
OralRoberts_SaintThomas,26,60,43.3,27,68,39.7,15,26,57.7,20,34,58.8,11,34,32.4,7,34,20.6,52.5,44.9,18,22,81.8,5,86,2.5,12,7,36,22,9,8,1,6,5,4,11,6,13,17,81,66,Schoenecker Arena,2022,-1,-1
OralRoberts_WesternIllinois,32,66,48.5,26,64,40.6,23,40,57.5,17,38,44.7,9,26,34.6,9,26,34.6,55.3,47.7,14,18,77.8,25,30,83.3,5,12,30,31,16,14,6,4,4,1,9,10,22,17,87,86,LeRoy A. Ufkes Court at Western Hall,2022,away,away
OralRoberts_UMKC,26,57,45.6,26,60,43.3,9,23,39.1,21,45,46.7,17,34,50,5,15,33.3,60.5,47.5,15,22,68.2,15,21,71.4,9,5,30,23,15,14,2,6,4,2,12,7,16,19,84,72,Swinney Recreation Center,2022,-1,-1
WesternIllinois_OralRoberts,36,71,50.7,30,67,44.8,21,41,51.2,18,34,52.9,15,30,50,12,33,36.4,61.3,53.7,3,83,7.5,13,15,86.7,10,7,30,28,13,8,5,4,5,4,11,9,16,14,90,85,Mabee Center,2022,away,home
SaintThomas_OralRoberts,27,66,40.9,33,72,45.8,21,41,51.2,19,34,55.9,6,25,24,14,38,36.8,45.5,55.6,6,96,6.7,8,10,80,10,17,22,29,8,20,4,3,1,5,6,6,13,13,66,88,Mabee Center,2022,-1,-1
UMKC_OralRoberts,32,62,51.6,29,58,50,19,39,48.7,21,36,58.3,13,23,56.5,8,22,36.4,62.1,56.9,9,17,52.9,25,42,59.5,7,15,23,27,13,11,4,5,3,4,10,10,28,15,86,91,Mabee Center,2022,-1,-1
SouthDakotaState_OralRoberts,41,78,52.6,38,77,49.4,35,63,55.6,25,47,53.2,6,15,40,13,30,43.3,56.4,57.8,18,26,69.2,13,20,65,7,13,29,36,12,7,5,1,4,5,3,10,16,22,0,0,Mabee Center,2022,away,home
SouthDakota_OralRoberts,37,71,52.1,32,66,48.5,29,53,54.7,21,31,67.7,8,18,44.4,11,35,31.4,57.7,56.8,10,13,76.9,12,22,54.5,10,12,26,25,12,15,6,4,0,1,8,12,17,15,0,0,Mabee Center,2022,away,home
Southern_SouthDakota,25,54,46.3,22,47,46.8,18,39,46.2,19,32,59.4,7,15,46.7,3,15,20,52.8,50,11,16,68.8,24,33,72.7,4,8,23,29,9,9,10,3,2,4,13,17,30,20,68,71,Sanford Coyote Sports Center,2022,away,home
NonDivI-PresentationCollege_SouthDakota,20,48,41.7,38,62,61.3,13,31,41.9,31,44,70.5,7,17,41.2,7,18,38.9,49,66.9,11,13,84.6,16,25,64,3,13,14,26,2,22,2,6,2,4,15,6,19,13,58,99,Sanford Coyote Sports Center,2022,-1,-1
NonDivI-Waldorf_SouthDakota,14,51,27.5,37,70,52.9,8,32,25,28,46,60.9,6,19,31.6,9,24,37.5,33.3,59.3,3,74,2.9,10,13,76.9,6,13,22,30,9,19,1,10,3,6,22,5,13,8,37,93,Sanford Coyote Sports Center,2022,-1,-1
Bellarmine_SouthDakota,22,54,40.7,22,47,46.8,14,34,41.2,14,26,53.8,8,20,40,8,21,38.1,48.1,55.3,12,17,70.6,26,32,81.2,9,5,21,26,12,12,4,5,0,4,13,9,23,18,64,78,Sanford Coyote Sports Center,2022,away,home
UMKC_SouthDakota,21,46,45.7,19,43,44.2,14,28,50,15,27,55.6,7,18,38.9,4,16,25,53.3,48.8,19,26,73.1,15,22,68.2,3,8,20,26,5,10,3,0,0,2,5,17,22,22,68,57,Sanford Coyote Sports Center,2022,-1,-1
SouthDakota_SouthDakotaState,27,60,45,30,53,56.6,19,37,51.4,20,35,57.1,8,23,34.8,10,18,55.6,51.7,66,3,47,5,14,16,87.5,4,4,20,29,13,11,4,6,2,2,10,13,17,15,65,84,Frost Arena,2022,away,home
SouthDakota_SaintThomas,31,52,59.6,27,60,45,19,34,55.9,17,34,50,12,18,66.7,10,26,38.5,71.2,53.3,16,20,80,15,17,88.2,6,8,26,15,12,10,2,5,4,0,11,9,18,24,90,79,Schoenecker Arena,2022,-1,-1
SouthDakota_WesternIllinois,29,66,43.9,31,65,47.7,26,51,51,28,48,58.3,3,15,20,3,17,17.6,46.2,50,14,17,82.4,7,13,53.8,8,8,30,30,17,14,4,5,1,6,8,11,13,12,75,72,LeRoy A. Ufkes Court at Western Hall,2022,away,away
SouthDakotaState_SouthDakota,30,50,60,30,65,46.2,26,41,63.4,22,46,47.8,4,94,4.4,8,19,42.1,64,52.3,25,30,83.3,11,13,84.6,4,9,25,17,9,12,3,3,4,3,10,9,18,27,89,79,Sanford Coyote Sports Center,2022,away,home
SaintThomas_SouthDakota,22,59,37.3,27,48,56.2,13,25,52,18,29,62.1,9,34,26.5,9,19,47.4,44.9,65.6,7,97,7.8,18,22,81.8,5,6,17,33,11,14,6,1,0,1,7,12,20,15,60,81,Sanford Coyote Sports Center,2022,-1,-1
WesternIllinois_SouthDakota,23,55,41.8,26,57,45.6,17,35,48.6,15,37,40.5,6,20,30,11,20,55,47.3,55.3,13,15,86.7,15,18,83.3,4,6,24,26,7,13,3,5,1,0,11,9,19,16,65,78,Sanford Coyote Sports Center,2022,away,home
SouthDakota_UMKC,24,59,40.7,25,51,49,17,40,42.5,19,34,55.9,7,19,36.8,6,17,35.3,46.6,54.9,8,98,8.9,16,21,76.2,11,6,23,24,11,10,4,6,3,2,12,8,17,14,0,0,Swinney Recreation Center,2022,-1,-1
Bradley_SouthDakotaState,25,68,36.8,22,66,33.3,19,43,44.2,13,46,28.3,6,25,24,9,20,45,41.2,40.2,9,15,60,28,29,96.6,10,13,32,35,15,12,6,9,8,3,15,15,19,14,65,81,Frost Arena,2022,-1,-1
SouthDakotaState_StephenF.Austin,32,58,55.2,29,68,42.6,23,33,69.7,21,45,46.7,9,25,36,8,23,34.8,62.9,48.5,10,16,62.5,5,10,50,8,13,29,21,18,15,4,10,1,4,18,16,18,17,83,71,William R. Johnson Coliseum,2022,away,home
NonDivI-PresentationCollege_SouthDakotaState,24,57,42.1,35,62,56.5,14,33,42.4,17,27,63,10,24,41.7,18,35,51.4,50.9,71,4,58,0,11,15,73.3,6,11,19,28,13,26,7,8,1,4,17,11,15,11,62,99,Frost Arena,2022,-1,-1
Washington_SouthDakotaState,35,60,58.3,29,63,46,25,38,65.8,23,46,50,10,22,45.5,6,17,35.3,66.7,50.8,7,11,63.6,12,17,70.6,7,12,24,19,13,9,7,8,3,1,16,15,14,15,87,76,Sanford Pentagon,2022,away,away
PrairieViewA&M_SouthDakotaState,32,62,51.6,30,62,48.4,27,49,55.1,17,33,51.5,5,13,38.5,13,29,44.8,55.6,58.9,21,24,87.5,26,34,76.5,7,12,22,24,13,21,5,8,3,4,14,11,26,20,90,99,Frost Arena,2022,away,home
NonDivI-MinnesotaMorris_SouthDakotaState,18,58,31,45,77,58.4,12,39,30.8,28,45,62.2,6,19,31.6,17,32,53.1,36.2,69.5,5,95,5.6,5,77,1.4,3,14,20,37,11,28,7,15,1,7,20,13,5,10,47,112,Frost Arena,2022,-1,-1
UMKC_SouthDakotaState,19,58,32.8,27,47,57.4,12,31,38.7,21,33,63.6,7,27,25.9,6,14,42.9,38.8,63.8,12,18,66.7,29,30,96.7,5,3,18,35,9,13,9,9,1,2,12,18,23,15,57,89,Frost Arena,2022,-1,-1
SouthDakotaState_SaintThomas,30,47,63.8,29,63,46,19,27,70.4,15,29,51.7,11,20,55,14,34,41.2,75.5,57.1,21,23,91.3,5,77,1.4,1,3,32,17,17,13,2,5,3,0,12,7,13,20,92,77,Schoenecker Arena,2022,-1,-1
SouthDakotaState_WesternIllinois,31,51,60.8,24,68,35.3,20,34,58.8,16,41,39,11,17,64.7,8,27,29.6,71.6,41.2,20,22,90.9,19,24,79.2,4,15,31,18,22,11,6,11,1,2,17,9,22,18,93,75,LeRoy A. Ufkes Court at Western Hall,2022,away,away
WesternIllinois_SouthDakotaState,25,57,43.9,33,52,63.5,16,28,57.1,22,32,68.8,9,29,31,11,20,55,51.8,74,7,97,7.8,14,20,70,7,4,19,27,9,20,6,7,3,3,18,15,19,14,66,91,Frost Arena,2022,away,home
SaintThomas_SouthDakotaState,21,68,30.9,28,51,54.9,7,23,30.4,20,32,62.5,14,45,31.1,8,19,42.1,41.2,62.7,4,66,6.7,15,17,88.2,10,1,23,38,14,16,1,2,1,2,8,10,15,10,60,79,Frost Arena,2022,-1,-1
SouthDakotaState_UMKC,29,54,53.7,29,58,50,20,34,58.8,25,42,59.5,9,20,45,4,16,25,62,53.4,19,25,76,13,19,68.4,10,8,23,19,8,10,6,9,2,3,15,12,16,21,0,0,Swinney Recreation Center,2022,-1,-1
SouthDakotaState_Providence,22,57,38.6,24,61,39.3,15,34,44.1,16,39,41,7,23,30.4,8,22,36.4,44.7,45.9,6,96,6.7,10,12,83.3,5,11,27,30,12,13,7,7,4,1,10,10,11,12,57,66,KeyBank Center,2022,-1,-1
NonDivI-Culver-Stockton_WesternIllinois,27,69,39.1,32,64,50,19,44,43.2,22,42,52.4,8,25,32,10,22,45.5,44.9,57.8,7,88,7.5,17,26,65.4,7,11,28,36,8,13,3,2,1,4,7,7,21,10,69,91,LeRoy A. Ufkes Court at Western Hall,2022,-1,-1
NonDivI-IowaWesleyan_WesternIllinois,27,60,45,36,68,52.9,20,43,46.5,29,42,69,7,17,41.2,7,26,26.9,50.8,58.1,10,12,83.3,18,29,62.1,4,17,21,31,13,15,6,7,1,3,11,10,22,13,71,97,LeRoy A. Ufkes Court at Western Hall,2022,-1,-1
Miami(OH)_WesternIllinois,21,62,33.9,23,54,42.6,16,41,39,8,26,30.8,5,21,23.8,15,28,53.6,37.9,56.5,20,23,87,18,21,85.7,10,8,18,27,6,13,4,1,7,3,5,14,20,23,67,79,LeRoy A. Ufkes Court at Western Hall,2022,-1,-1
WesternIllinois_SaintThomas,26,57,45.6,31,58,53.4,22,39,56.4,17,28,60.7,4,18,22.2,14,30,46.7,49.1,65.5,10,16,62.5,13,16,81.2,9,6,20,26,8,17,3,4,3,2,11,10,11,17,66,89,Schoenecker Arena,2022,-1,-1
SaintThomas_WesternIllinois,18,56,32.1,33,59,55.9,11,24,45.8,26,35,74.3,7,32,21.9,7,24,29.2,38.4,61.9,9,12,75,8,10,80,5,8,20,34,10,18,6,5,0,1,12,13,16,16,52,81,LeRoy A. Ufkes Court at Western Hall,2022,-1,-1
UMKC_WesternIllinois,32,57,56.1,25,56,44.6,21,37,56.8,18,35,51.4,11,20,55,7,21,33.3,65.8,50.9,8,13,61.5,18,19,94.7,7,8,24,21,19,14,8,7,3,4,14,15,19,17,83,75,LeRoy A. Ufkes Court at Western Hall,2022,-1,-1
WesternIllinois_UMKC,29,65,44.6,32,58,55.2,21,39,53.8,25,42,59.5,8,26,30.8,7,16,43.8,50.8,61.2,16,24,66.7,20,27,74.1,14,4,26,25,12,14,4,6,3,7,14,8,24,23,82,91,Swinney Recreation Center,2022,-1,-1
NonDivI-WilliamPeace_AppalachianState,17,61,27.9,36,68,52.9,7,20,35,26,46,56.5,10,41,24.4,10,22,45.5,36.1,60.3,5,77,1.4,16,25,64,11,19,18,35,14,18,2,9,1,3,17,9,17,7,49,98,Holmes Convocation Center,2022,-1,-1
NonDivI-Boyce_AppalachianState,10,60,16.7,37,76,48.7,8,33,24.2,25,37,67.6,2,27,7.4,12,39,30.8,18.3,56.6,7,12,58.3,4,10,40,7,16,26,45,4,22,5,7,1,7,12,8,8,9,29,90,Holmes Convocation Center,2022,-1,-1
